case_id,method,source_type,source_id,target_type,label_source,evaluation_protocol,tags,hybrid_ready_expected,cold_start,latency_ms,time_to_first_usable_ms,result_count,coverage,explanation_coverage,cold_start_success,mrr,precision_at_5,recall_at_5,ndcg_at_5,hit_rate_at_5,precision_at_10,recall_at_10,ndcg_at_10,hit_rate_at_10
data1_loo_project_to_project_30,hybrid,project,proj_12771347,project,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'SHARED_EXPERT_OR_FUNDER']",False,True,1412.9,1412.9,2,0.004,1.0,1.0,0.5,0.5,0.3333333333333333,0.2960819109658653,1.0,0.5,0.3333333333333333,0.2960819109658653,1.0
data1_loo_expert_to_enterprise_1,hybrid,expert,OA_Alan_P._Venook,enterprise,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'HAS_APPLICATION_EXPERIENCE_IN/OPERATES_IN']",False,True,11256.4,11256.4,1,0.0,1.0,1.0,1.0,1.0,0.5,0.6131471927654584,1.0,1.0,0.5,0.6131471927654584,1.0
data1_loo_expert_to_enterprise_2,hybrid,expert,OA_Alessandro_Gronchi,enterprise,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'HAS_APPLICATION_EXPERIENCE_IN/OPERATES_IN']",False,True,10025.31,10025.31,2,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
data1_loo_expert_to_enterprise_3,hybrid,expert,OA_Alessandro_Passardi,enterprise,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'HAS_APPLICATION_EXPERIENCE_IN/OPERATES_IN']",False,True,11586.62,11586.62,1,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.4692787260227565,1.0,1.0,0.3333333333333333,0.4692787260227565,1.0
data1_loo_expert_to_enterprise_4,hybrid,expert,OA_Alexander_Drilon,enterprise,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'HAS_APPLICATION_EXPERIENCE_IN/OPERATES_IN']",False,True,14349.13,14349.13,2,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
data1_loo_expert_to_enterprise_5,hybrid,expert,OA_Andreas_Fritsche,enterprise,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'HAS_APPLICATION_EXPERIENCE_IN/OPERATES_IN']",False,True,14719.8,14719.8,2,0.0,1.0,1.0,0.5,0.5,0.3333333333333333,0.2960819109658653,1.0,0.5,0.3333333333333333,0.2960819109658653,1.0
data1_loo_expert_to_enterprise_6,hybrid,expert,OA_Bernard_C._Rossier,enterprise,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'HAS_APPLICATION_EXPERIENCE_IN/OPERATES_IN']",False,True,13080.57,13080.57,2,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
data1_loo_expert_to_enterprise_7,hybrid,expert,OA_Bharat_K._Kantharia,enterprise,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'HAS_APPLICATION_EXPERIENCE_IN/OPERATES_IN']",False,True,12720.95,12720.95,2,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
data1_loo_expert_to_enterprise_8,hybrid,expert,OA_Caroline_A._Sewry,enterprise,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'HAS_APPLICATION_EXPERIENCE_IN/OPERATES_IN']",False,True,16468.67,16468.67,2,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
data1_loo_expert_to_enterprise_9,hybrid,expert,OA_Cecilia_Camacho‐Hübner,enterprise,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'HAS_APPLICATION_EXPERIENCE_IN/OPERATES_IN']",False,True,11983.5,11983.5,2,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
data1_loo_expert_to_enterprise_10,hybrid,expert,OA_Chaeyoung_Lee,enterprise,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'HAS_APPLICATION_EXPERIENCE_IN/OPERATES_IN']",False,True,12105.33,12105.33,1,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.4692787260227565,1.0,1.0,0.3333333333333333,0.4692787260227565,1.0
data1_loo_expert_to_enterprise_11,hybrid,expert,OA_Colin_L._Masters,enterprise,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'HAS_APPLICATION_EXPERIENCE_IN/OPERATES_IN']",False,True,21011.12,21011.12,2,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
data1_loo_expert_to_enterprise_12,hybrid,expert,OA_Daniel_Link,enterprise,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'HAS_APPLICATION_EXPERIENCE_IN/OPERATES_IN']",False,True,16089.5,16089.5,2,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
data1_loo_expert_to_enterprise_13,hybrid,expert,OA_Dhiraj_Yadav,enterprise,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'HAS_APPLICATION_EXPERIENCE_IN/OPERATES_IN']",False,True,20888.47,20888.47,2,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
data1_loo_expert_to_enterprise_14,hybrid,expert,OA_Dianna_C._Martin,enterprise,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'HAS_APPLICATION_EXPERIENCE_IN/OPERATES_IN']",False,True,16045.29,16045.29,2,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
data1_loo_expert_to_enterprise_15,hybrid,expert,OA_Elena_Élez,enterprise,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'HAS_APPLICATION_EXPERIENCE_IN/OPERATES_IN']",False,True,15196.32,15196.32,2,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
data1_loo_expert_to_enterprise_16,hybrid,expert,OA_Fabienne_Picard,enterprise,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'HAS_APPLICATION_EXPERIENCE_IN/OPERATES_IN']",False,True,15433.23,15433.23,1,0.0,1.0,1.0,1.0,1.0,0.5,0.6131471927654584,1.0,1.0,0.5,0.6131471927654584,1.0
data1_loo_expert_to_enterprise_17,hybrid,expert,OA_Francesca_Negri,enterprise,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'HAS_APPLICATION_EXPERIENCE_IN/OPERATES_IN']",False,True,11131.57,11131.57,3,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
data1_loo_expert_to_enterprise_18,hybrid,expert,OA_Giacomo_Bellani,enterprise,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'HAS_APPLICATION_EXPERIENCE_IN/OPERATES_IN']",False,True,11665.72,11665.72,1,0.0,1.0,1.0,1.0,1.0,0.5,0.6131471927654584,1.0,1.0,0.5,0.6131471927654584,1.0
data1_loo_expert_to_enterprise_19,hybrid,expert,OA_Hanna_Tukachinsky,enterprise,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'HAS_APPLICATION_EXPERIENCE_IN/OPERATES_IN']",False,True,9406.3,9406.3,2,0.0,1.0,1.0,0.5,0.5,0.5,0.3868528072345416,1.0,0.5,0.5,0.3868528072345416,1.0
data1_loo_expert_to_enterprise_20,hybrid,expert,OA_Hazel_M._Holden,enterprise,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'HAS_APPLICATION_EXPERIENCE_IN/OPERATES_IN']",False,True,15038.76,15038.76,2,0.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.7653606369886218,1.0,1.0,0.6666666666666666,0.7653606369886218,1.0
data1_loo_expert_to_enterprise_21,hybrid,expert,OA_Javier_Rangel‐Moreno,enterprise,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'HAS_APPLICATION_EXPERIENCE_IN/OPERATES_IN']",False,True,12747.5,12747.5,2,0.0,1.0,1.0,1.0,0.5,0.5,0.6131471927654584,1.0,0.5,0.5,0.6131471927654584,1.0
data1_loo_expert_to_enterprise_22,hybrid,expert,OA_Jerry_G._Blaivas,enterprise,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'HAS_APPLICATION_EXPERIENCE_IN/OPERATES_IN']",False,True,14305.38,14305.38,2,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
data1_loo_expert_to_enterprise_23,hybrid,expert,OA_Jessica_Giordano,enterprise,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'HAS_APPLICATION_EXPERIENCE_IN/OPERATES_IN']",False,True,8755.3,8755.3,2,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
data1_loo_expert_to_enterprise_24,hybrid,expert,OA_John_Newsom–Davis,enterprise,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'HAS_APPLICATION_EXPERIENCE_IN/OPERATES_IN']",False,True,18625.13,18625.13,2,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
data1_loo_expert_to_enterprise_25,hybrid,expert,OA_Jonas_Denecke,enterprise,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'HAS_APPLICATION_EXPERIENCE_IN/OPERATES_IN']",False,True,20810.41,20810.41,2,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
data1_loo_expert_to_enterprise_26,hybrid,expert,OA_Julia_Weihrauch,enterprise,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'HAS_APPLICATION_EXPERIENCE_IN/OPERATES_IN']",False,True,17082.61,17082.61,2,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
data1_loo_expert_to_enterprise_27,hybrid,expert,OA_Karel_Pacák,enterprise,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'HAS_APPLICATION_EXPERIENCE_IN/OPERATES_IN']",False,True,21493.29,21493.29,1,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.4692787260227565,1.0,1.0,0.3333333333333333,0.4692787260227565,1.0
data1_loo_expert_to_enterprise_28,hybrid,expert,OA_Kenneth_R._Shroyer,enterprise,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'HAS_APPLICATION_EXPERIENCE_IN/OPERATES_IN']",False,True,15031.14,15031.14,2,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
data1_loo_expert_to_enterprise_29,hybrid,expert,OA_Marina_Chiara_Garassino,enterprise,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'HAS_APPLICATION_EXPERIENCE_IN/OPERATES_IN']",False,True,15661.42,15661.42,2,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
data1_loo_expert_to_enterprise_30,hybrid,expert,OA_Mark_Sausen,enterprise,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'HAS_APPLICATION_EXPERIENCE_IN/OPERATES_IN']",False,True,9808.58,9808.58,2,0.0,1.0,1.0,1.0,0.5,0.3333333333333333,0.4692787260227565,1.0,0.5,0.3333333333333333,0.4692787260227565,1.0
data1_loo_enterprise_to_expert_1,hybrid,enterprise,ent_14871334,expert,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'OPERATES_IN/HAS_APPLICATION_EXPERIENCE_IN']",False,True,2865.42,2865.42,8,0.006,1.0,1.0,1.0,0.6,1.0,1.0,1.0,0.375,1.0,1.0,1.0
data1_loo_enterprise_to_expert_2,hybrid,enterprise,ent_21800943,expert,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'OPERATES_IN/HAS_APPLICATION_EXPERIENCE_IN']",False,True,3665.33,3665.33,9,0.008,1.0,1.0,1.0,0.4,1.0,1.0,1.0,0.2222222222222222,1.0,1.0,1.0
data1_loo_enterprise_to_expert_3,hybrid,enterprise,ent_26348412,expert,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'OPERATES_IN/HAS_APPLICATION_EXPERIENCE_IN']",False,True,2813.66,2813.66,1,0.002,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
data1_loo_enterprise_to_expert_4,hybrid,enterprise,ent_29550973,expert,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'OPERATES_IN/HAS_APPLICATION_EXPERIENCE_IN']",False,True,2128.82,2128.82,1,0.002,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
data1_loo_enterprise_to_expert_5,hybrid,enterprise,ent_33007034,expert,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'OPERATES_IN/HAS_APPLICATION_EXPERIENCE_IN']",False,True,3317.56,3317.56,6,0.004,1.0,1.0,1.0,0.6,1.0,1.0,1.0,0.5,1.0,1.0,1.0
data1_loo_enterprise_to_expert_6,hybrid,enterprise,ent_35916077,expert,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'OPERATES_IN/HAS_APPLICATION_EXPERIENCE_IN']",False,True,3203.63,3203.63,2,0.002,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
data1_loo_enterprise_to_expert_7,hybrid,enterprise,ent_36913106,expert,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'OPERATES_IN/HAS_APPLICATION_EXPERIENCE_IN']",False,True,4403.7,4403.7,2,0.002,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
data1_loo_enterprise_to_expert_8,hybrid,enterprise,ent_38787308,expert,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'OPERATES_IN/HAS_APPLICATION_EXPERIENCE_IN']",False,True,3226.88,3226.88,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
data1_loo_enterprise_to_expert_9,hybrid,enterprise,ent_39735362,expert,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'OPERATES_IN/HAS_APPLICATION_EXPERIENCE_IN']",False,True,3097.05,3097.05,2,0.002,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
data1_loo_enterprise_to_expert_10,hybrid,enterprise,ent_40392413,expert,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'OPERATES_IN/HAS_APPLICATION_EXPERIENCE_IN']",False,True,3107.89,3107.89,3,0.004,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0
data1_loo_enterprise_to_expert_11,hybrid,enterprise,ent_41745378,expert,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'OPERATES_IN/HAS_APPLICATION_EXPERIENCE_IN']",False,True,2989.63,2989.63,10,0.01,1.0,1.0,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
data1_loo_enterprise_to_expert_12,hybrid,enterprise,ent_42333835,expert,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'OPERATES_IN/HAS_APPLICATION_EXPERIENCE_IN']",False,True,3052.19,3052.19,2,0.002,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
data1_loo_enterprise_to_expert_13,hybrid,enterprise,ent_44511690,expert,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'OPERATES_IN/HAS_APPLICATION_EXPERIENCE_IN']",False,True,3739.32,3739.32,2,0.002,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
data1_loo_enterprise_to_expert_14,hybrid,enterprise,ent_52941984,expert,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'OPERATES_IN/HAS_APPLICATION_EXPERIENCE_IN']",False,True,3526.74,3526.74,10,0.012,1.0,1.0,1.0,0.6,1.0,1.0,1.0,0.3,1.0,1.0,1.0
data1_loo_enterprise_to_expert_15,hybrid,enterprise,ent_53243387,expert,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'OPERATES_IN/HAS_APPLICATION_EXPERIENCE_IN']",False,True,2933.86,2933.86,3,0.002,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
data1_loo_enterprise_to_expert_16,hybrid,enterprise,ent_55329998,expert,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'OPERATES_IN/HAS_APPLICATION_EXPERIENCE_IN']",False,True,4000.32,4000.32,3,0.004,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0
data1_loo_enterprise_to_expert_17,hybrid,enterprise,ent_56652440,expert,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'OPERATES_IN/HAS_APPLICATION_EXPERIENCE_IN']",False,True,2736.55,2736.55,1,0.002,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
data1_loo_enterprise_to_expert_18,hybrid,enterprise,ent_65259306,expert,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'OPERATES_IN/HAS_APPLICATION_EXPERIENCE_IN']",False,True,3634.44,3634.44,2,0.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0
data1_loo_enterprise_to_expert_19,hybrid,enterprise,ent_66127916,expert,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'OPERATES_IN/HAS_APPLICATION_EXPERIENCE_IN']",False,True,3119.12,3119.12,3,0.002,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0
data1_loo_enterprise_to_expert_20,hybrid,enterprise,ent_71840375,expert,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'OPERATES_IN/HAS_APPLICATION_EXPERIENCE_IN']",False,True,1983.18,1983.18,1,0.002,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
data1_loo_enterprise_to_expert_21,hybrid,enterprise,ent_72312432,expert,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'OPERATES_IN/HAS_APPLICATION_EXPERIENCE_IN']",False,True,6041.16,6041.16,3,0.004,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0
data1_loo_enterprise_to_expert_22,hybrid,enterprise,ent_72696896,expert,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'OPERATES_IN/HAS_APPLICATION_EXPERIENCE_IN']",False,True,4382.0,4382.0,3,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
data1_loo_enterprise_to_expert_23,hybrid,enterprise,ent_73832763,expert,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'OPERATES_IN/HAS_APPLICATION_EXPERIENCE_IN']",False,True,2455.14,2455.14,1,0.002,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
data1_loo_enterprise_to_expert_24,hybrid,enterprise,ent_74106480,expert,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'OPERATES_IN/HAS_APPLICATION_EXPERIENCE_IN']",False,True,2575.7,2575.7,1,0.002,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
data1_loo_enterprise_to_expert_25,hybrid,enterprise,ent_78084855,expert,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'OPERATES_IN/HAS_APPLICATION_EXPERIENCE_IN']",False,True,3674.77,3674.77,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
data1_loo_enterprise_to_expert_26,hybrid,enterprise,ent_78600732,expert,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'OPERATES_IN/HAS_APPLICATION_EXPERIENCE_IN']",False,True,3306.13,3306.13,3,0.006,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
data1_loo_enterprise_to_expert_27,hybrid,enterprise,ent_80780682,expert,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'OPERATES_IN/HAS_APPLICATION_EXPERIENCE_IN']",False,True,2804.89,2804.89,5,0.008,1.0,1.0,1.0,0.6,1.0,1.0,1.0,0.6,1.0,1.0,1.0
data1_loo_enterprise_to_expert_28,hybrid,enterprise,ent_81375448,expert,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'OPERATES_IN/HAS_APPLICATION_EXPERIENCE_IN']",False,True,2674.59,2674.59,2,0.002,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0
data1_loo_enterprise_to_expert_29,hybrid,enterprise,ent_84175129,expert,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'OPERATES_IN/HAS_APPLICATION_EXPERIENCE_IN']",False,True,2194.58,2194.58,2,0.004,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0
data1_loo_enterprise_to_expert_30,hybrid,enterprise,ent_84477131,expert,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'OPERATES_IN/HAS_APPLICATION_EXPERIENCE_IN']",False,True,3764.92,3764.92,2,0.002,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
