case_id,method,source_type,source_id,target_type,label_source,evaluation_protocol,tags,hybrid_ready_expected,cold_start,latency_ms,time_to_first_usable_ms,result_count,coverage,explanation_coverage,cold_start_success,mrr,precision_at_5,recall_at_5,ndcg_at_5,hit_rate_at_5,precision_at_10,recall_at_10,ndcg_at_10,hit_rate_at_10
data1_loo_expert_to_expert_18,embedding_only,expert,OA_Ainu_Prakash‐Cheng,expert,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'CO_AUTHORED']",False,True,1.68,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data1_loo_expert_to_expert_18,hybrid,expert,OA_Ainu_Prakash‐Cheng,expert,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'CO_AUTHORED']",False,True,8696.31,8696.31,10,0.01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data1_loo_expert_to_expert_19,random,expert,OA_Akira_Honda,expert,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'CO_AUTHORED']",False,True,9007.6,9007.6,10,0.01,1.0,1.0,0.3333333333333333,0.2,0.3333333333333333,0.23463936301137825,1.0,0.2,0.6666666666666666,0.3759063358712073,1.0
data1_loo_expert_to_expert_19,topic_overlap,expert,OA_Akira_Honda,expert,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'CO_AUTHORED']",False,True,42.5,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data1_loo_expert_to_expert_19,graph_heuristic,expert,OA_Akira_Honda,expert,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'CO_AUTHORED']",False,True,8925.31,8925.31,10,0.008,1.0,1.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.1,0.3333333333333333,0.1671604549662023,1.0
data1_loo_expert_to_expert_19,pgpr_only,expert,OA_Akira_Honda,expert,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'CO_AUTHORED']",False,True,8914.2,8914.2,10,0.008,1.0,1.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.1,0.3333333333333333,0.1671604549662023,1.0
data1_loo_expert_to_expert_19,embedding_only,expert,OA_Akira_Honda,expert,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'CO_AUTHORED']",False,True,2.58,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data1_loo_expert_to_expert_19,hybrid,expert,OA_Akira_Honda,expert,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'CO_AUTHORED']",False,True,9232.52,9232.52,10,0.008,1.0,1.0,0.125,0.0,0.0,0.0,0.0,0.1,0.3333333333333333,0.14804095548293264,1.0
data1_loo_expert_to_expert_20,random,expert,OA_Akmal_Hassan,expert,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'CO_AUTHORED']",False,True,12874.99,12874.99,10,0.006,1.0,1.0,0.3333333333333333,0.2,0.3333333333333333,0.23463936301137825,1.0,0.1,0.3333333333333333,0.23463936301137825,1.0
data1_loo_expert_to_expert_20,topic_overlap,expert,OA_Akmal_Hassan,expert,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'CO_AUTHORED']",False,True,50.9,50.9,4,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data1_loo_expert_to_expert_20,graph_heuristic,expert,OA_Akmal_Hassan,expert,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'CO_AUTHORED']",False,True,14027.64,14027.64,10,0.006,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data1_loo_expert_to_expert_20,pgpr_only,expert,OA_Akmal_Hassan,expert,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'CO_AUTHORED']",False,True,13443.86,13443.86,10,0.006,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data1_loo_expert_to_expert_20,embedding_only,expert,OA_Akmal_Hassan,expert,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'CO_AUTHORED']",False,True,1.9,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data1_loo_expert_to_expert_20,hybrid,expert,OA_Akmal_Hassan,expert,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'CO_AUTHORED']",False,True,14632.3,14632.3,10,0.006,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data1_loo_expert_to_expert_21,random,expert,OA_Alan_H._Beggs,expert,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'CO_AUTHORED']",False,True,8380.27,8380.27,10,0.01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data1_loo_expert_to_expert_21,topic_overlap,expert,OA_Alan_H._Beggs,expert,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'CO_AUTHORED']",False,True,46.54,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data1_loo_expert_to_expert_21,graph_heuristic,expert,OA_Alan_H._Beggs,expert,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'CO_AUTHORED']",False,True,8159.04,8159.04,10,0.006,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data1_loo_expert_to_expert_21,pgpr_only,expert,OA_Alan_H._Beggs,expert,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'CO_AUTHORED']",False,True,8337.17,8337.17,10,0.006,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data1_loo_expert_to_expert_21,embedding_only,expert,OA_Alan_H._Beggs,expert,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'CO_AUTHORED']",False,True,2.6,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data1_loo_expert_to_expert_21,hybrid,expert,OA_Alan_H._Beggs,expert,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'CO_AUTHORED']",False,True,8276.15,8276.15,10,0.008,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data1_loo_expert_to_expert_22,random,expert,OA_Alan_P._Venook,expert,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'CO_AUTHORED']",False,True,13495.45,13495.45,10,0.008,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data1_loo_expert_to_expert_22,topic_overlap,expert,OA_Alan_P._Venook,expert,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'CO_AUTHORED']",False,True,46.71,46.71,2,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data1_loo_expert_to_expert_22,graph_heuristic,expert,OA_Alan_P._Venook,expert,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'CO_AUTHORED']",False,True,15043.6,15043.6,10,0.004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data1_loo_expert_to_expert_22,pgpr_only,expert,OA_Alan_P._Venook,expert,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'CO_AUTHORED']",False,True,12265.41,12265.41,10,0.006,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data1_loo_expert_to_expert_22,embedding_only,expert,OA_Alan_P._Venook,expert,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'CO_AUTHORED']",False,True,3.35,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data1_loo_expert_to_expert_22,hybrid,expert,OA_Alan_P._Venook,expert,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'CO_AUTHORED']",False,True,12282.88,12282.88,10,0.008,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data1_loo_expert_to_expert_23,random,expert,OA_Alba_Llop‐Guevara,expert,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'CO_AUTHORED']",False,True,2246.41,2246.41,10,0.006,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data1_loo_expert_to_expert_23,topic_overlap,expert,OA_Alba_Llop‐Guevara,expert,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'CO_AUTHORED']",False,True,38.19,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data1_loo_expert_to_expert_23,graph_heuristic,expert,OA_Alba_Llop‐Guevara,expert,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'CO_AUTHORED']",False,True,1991.26,1991.26,10,0.008,1.0,1.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.1,0.3333333333333333,0.1564262420075855,1.0
data1_loo_expert_to_expert_23,pgpr_only,expert,OA_Alba_Llop‐Guevara,expert,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'CO_AUTHORED']",False,True,2078.88,2078.88,10,0.012,1.0,1.0,0.2,0.2,0.3333333333333333,0.1815417925373527,1.0,0.1,0.3333333333333333,0.1815417925373527,1.0
data1_loo_expert_to_expert_23,embedding_only,expert,OA_Alba_Llop‐Guevara,expert,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'CO_AUTHORED']",False,True,2.05,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data1_loo_expert_to_expert_23,hybrid,expert,OA_Alba_Llop‐Guevara,expert,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'CO_AUTHORED']",False,True,2117.14,2117.14,10,0.01,1.0,1.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.1,0.3333333333333333,0.1671604549662023,1.0
data1_loo_expert_to_expert_24,random,expert,OA_Albert_C._Ludolph,expert,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'CO_AUTHORED']",False,True,17544.74,17544.74,10,0.008,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data1_loo_expert_to_expert_24,topic_overlap,expert,OA_Albert_C._Ludolph,expert,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'CO_AUTHORED']",False,True,51.76,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data1_loo_expert_to_expert_24,graph_heuristic,expert,OA_Albert_C._Ludolph,expert,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'CO_AUTHORED']",False,True,17860.52,17860.52,10,0.01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data1_loo_expert_to_expert_24,pgpr_only,expert,OA_Albert_C._Ludolph,expert,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'CO_AUTHORED']",False,True,17898.89,17898.89,10,0.01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data1_loo_expert_to_expert_24,embedding_only,expert,OA_Albert_C._Ludolph,expert,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'CO_AUTHORED']",False,True,4.29,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data1_loo_expert_to_expert_24,hybrid,expert,OA_Albert_C._Ludolph,expert,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'CO_AUTHORED']",False,True,17759.93,17759.93,10,0.01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data1_loo_expert_to_expert_25,random,expert,OA_Albert_H._Gennip,expert,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'CO_AUTHORED']",False,True,13860.34,13860.34,10,0.01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data1_loo_expert_to_expert_25,topic_overlap,expert,OA_Albert_H._Gennip,expert,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'CO_AUTHORED']",False,True,48.25,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data1_loo_expert_to_expert_25,graph_heuristic,expert,OA_Albert_H._Gennip,expert,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'CO_AUTHORED']",False,True,13849.79,13849.79,10,0.006,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data1_loo_expert_to_expert_25,pgpr_only,expert,OA_Albert_H._Gennip,expert,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'CO_AUTHORED']",False,True,13725.9,13725.9,10,0.008,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data1_loo_expert_to_expert_25,embedding_only,expert,OA_Albert_H._Gennip,expert,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'CO_AUTHORED']",False,True,3.34,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data1_loo_expert_to_expert_25,hybrid,expert,OA_Albert_H._Gennip,expert,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'CO_AUTHORED']",False,True,13231.89,13231.89,10,0.008,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data1_loo_expert_to_expert_26,random,expert,OA_Albert_Schinzel,expert,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'CO_AUTHORED']",False,True,11707.35,11707.35,10,0.01,1.0,1.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.1,0.3333333333333333,0.141266972859829,1.0
data1_loo_expert_to_expert_26,topic_overlap,expert,OA_Albert_Schinzel,expert,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'CO_AUTHORED']",False,True,187.74,187.74,3,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data1_loo_expert_to_expert_26,graph_heuristic,expert,OA_Albert_Schinzel,expert,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'CO_AUTHORED']",False,True,11517.23,11517.23,10,0.01,1.0,1.0,0.5,0.2,0.3333333333333333,0.2960819109658653,1.0,0.1,0.3333333333333333,0.2960819109658653,1.0
data1_loo_expert_to_expert_26,pgpr_only,expert,OA_Albert_Schinzel,expert,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'CO_AUTHORED']",False,True,11436.68,11436.68,10,0.008,1.0,1.0,0.5,0.2,0.3333333333333333,0.2960819109658653,1.0,0.1,0.3333333333333333,0.2960819109658653,1.0
data1_loo_expert_to_expert_26,embedding_only,expert,OA_Albert_Schinzel,expert,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'CO_AUTHORED']",False,True,2.89,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data1_loo_expert_to_expert_26,hybrid,expert,OA_Albert_Schinzel,expert,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'CO_AUTHORED']",False,True,12036.7,12036.7,10,0.008,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data1_loo_expert_to_expert_27,random,expert,OA_Albert_Y._Zomaya,expert,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'CO_AUTHORED']",False,True,4957.98,4957.98,10,0.002,1.0,1.0,0.25,0.2,0.3333333333333333,0.20210734650054762,1.0,0.1,0.3333333333333333,0.20210734650054762,1.0
data1_loo_expert_to_expert_27,topic_overlap,expert,OA_Albert_Y._Zomaya,expert,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'CO_AUTHORED']",False,True,43.71,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data1_loo_expert_to_expert_27,graph_heuristic,expert,OA_Albert_Y._Zomaya,expert,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'CO_AUTHORED']",False,True,4931.69,4931.69,10,0.002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data1_loo_expert_to_expert_27,pgpr_only,expert,OA_Albert_Y._Zomaya,expert,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'CO_AUTHORED']",False,True,5219.49,5219.49,10,0.004,1.0,1.0,0.1,0.0,0.0,0.0,0.0,0.1,0.3333333333333333,0.13565197343244778,1.0
data1_loo_expert_to_expert_27,embedding_only,expert,OA_Albert_Y._Zomaya,expert,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'CO_AUTHORED']",False,True,3.55,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data1_loo_expert_to_expert_27,hybrid,expert,OA_Albert_Y._Zomaya,expert,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'CO_AUTHORED']",False,True,4911.6,4911.6,10,0.004,1.0,1.0,0.1,0.0,0.0,0.0,0.0,0.1,0.3333333333333333,0.13565197343244778,1.0
data1_loo_expert_to_expert_28,random,expert,OA_Alberto_Bardelli,expert,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'CO_AUTHORED']",False,True,5161.52,5161.52,10,0.006,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data1_loo_expert_to_expert_28,topic_overlap,expert,OA_Alberto_Bardelli,expert,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'CO_AUTHORED']",False,True,40.62,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data1_loo_expert_to_expert_28,graph_heuristic,expert,OA_Alberto_Bardelli,expert,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'CO_AUTHORED']",False,True,4930.51,4930.51,10,0.008,1.0,1.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.1,0.3333333333333333,0.1564262420075855,1.0
data1_loo_expert_to_expert_28,pgpr_only,expert,OA_Alberto_Bardelli,expert,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'CO_AUTHORED']",False,True,5416.05,5416.05,10,0.006,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data1_loo_expert_to_expert_28,embedding_only,expert,OA_Alberto_Bardelli,expert,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'CO_AUTHORED']",False,True,3.72,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data1_loo_expert_to_expert_28,hybrid,expert,OA_Alberto_Bardelli,expert,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'CO_AUTHORED']",False,True,4957.9,4957.9,10,0.008,1.0,1.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.1,0.3333333333333333,0.1564262420075855,1.0
data1_loo_expert_to_expert_29,random,expert,OA_Alberto_Ferlin,expert,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'CO_AUTHORED']",False,True,6530.54,6530.54,10,0.008,1.0,1.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.1,0.3333333333333333,0.141266972859829,1.0
data1_loo_expert_to_expert_29,topic_overlap,expert,OA_Alberto_Ferlin,expert,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'CO_AUTHORED']",False,True,53.56,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data1_loo_expert_to_expert_29,graph_heuristic,expert,OA_Alberto_Ferlin,expert,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'CO_AUTHORED']",False,True,6465.99,6465.99,10,0.014,1.0,1.0,0.5,0.2,0.3333333333333333,0.2960819109658653,1.0,0.3,1.0,0.6005491084563834,1.0
data1_loo_expert_to_expert_29,pgpr_only,expert,OA_Alberto_Ferlin,expert,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'CO_AUTHORED']",False,True,6386.91,6386.91,10,0.014,1.0,1.0,0.5,0.2,0.3333333333333333,0.2960819109658653,1.0,0.3,1.0,0.5797748398812457,1.0
data1_loo_expert_to_expert_29,embedding_only,expert,OA_Alberto_Ferlin,expert,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'CO_AUTHORED']",False,True,1.97,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data1_loo_expert_to_expert_29,hybrid,expert,OA_Alberto_Ferlin,expert,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'CO_AUTHORED']",False,True,6386.6,6386.6,10,0.014,1.0,1.0,0.5,0.2,0.3333333333333333,0.2960819109658653,1.0,0.2,0.6666666666666666,0.4632423659320676,1.0
data1_loo_expert_to_expert_30,random,expert,OA_Alberto_Sobrero,expert,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'CO_AUTHORED']",False,True,12216.58,12216.58,10,0.008,1.0,1.0,0.25,0.2,0.3333333333333333,0.20210734650054762,1.0,0.1,0.3333333333333333,0.20210734650054762,1.0
data1_loo_expert_to_expert_30,topic_overlap,expert,OA_Alberto_Sobrero,expert,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'CO_AUTHORED']",False,True,39.47,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data1_loo_expert_to_expert_30,graph_heuristic,expert,OA_Alberto_Sobrero,expert,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'CO_AUTHORED']",False,True,12721.37,12721.37,10,0.012,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data1_loo_expert_to_expert_30,pgpr_only,expert,OA_Alberto_Sobrero,expert,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'CO_AUTHORED']",False,True,13730.9,13730.9,10,0.01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data1_loo_expert_to_expert_30,embedding_only,expert,OA_Alberto_Sobrero,expert,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'CO_AUTHORED']",False,True,2.33,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data1_loo_expert_to_expert_30,hybrid,expert,OA_Alberto_Sobrero,expert,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'CO_AUTHORED']",False,True,11297.81,11297.81,10,0.01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data1_loo_project_to_project_1,random,project,proj_10024763,project,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'SHARED_EXPERT_OR_FUNDER']",False,True,517.73,517.73,2,0.004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data1_loo_project_to_project_1,topic_overlap,project,proj_10024763,project,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'SHARED_EXPERT_OR_FUNDER']",False,True,3.06,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data1_loo_project_to_project_1,graph_heuristic,project,proj_10024763,project,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'SHARED_EXPERT_OR_FUNDER']",False,True,585.29,585.29,2,0.004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data1_loo_project_to_project_1,pgpr_only,project,proj_10024763,project,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'SHARED_EXPERT_OR_FUNDER']",False,True,672.21,672.21,2,0.004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data1_loo_project_to_project_1,embedding_only,project,proj_10024763,project,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'SHARED_EXPERT_OR_FUNDER']",False,True,1.09,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data1_loo_project_to_project_1,hybrid,project,proj_10024763,project,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'SHARED_EXPERT_OR_FUNDER']",False,True,602.73,602.73,2,0.004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data1_loo_project_to_project_2,random,project,proj_10310410,project,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'SHARED_EXPERT_OR_FUNDER']",False,True,831.19,831.19,10,0.018,1.0,1.0,1.0,0.2,0.3333333333333333,0.4692787260227565,1.0,0.1,0.3333333333333333,0.4692787260227565,1.0
data1_loo_project_to_project_2,topic_overlap,project,proj_10310410,project,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'SHARED_EXPERT_OR_FUNDER']",False,True,3.32,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data1_loo_project_to_project_2,graph_heuristic,project,proj_10310410,project,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'SHARED_EXPERT_OR_FUNDER']",False,True,804.95,804.95,10,0.016,1.0,1.0,0.1,0.0,0.0,0.0,0.0,0.1,0.3333333333333333,0.13565197343244778,1.0
data1_loo_project_to_project_2,pgpr_only,project,proj_10310410,project,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'SHARED_EXPERT_OR_FUNDER']",False,True,737.04,737.04,10,0.016,1.0,1.0,0.1,0.0,0.0,0.0,0.0,0.1,0.3333333333333333,0.13565197343244778,1.0
data1_loo_project_to_project_2,embedding_only,project,proj_10310410,project,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'SHARED_EXPERT_OR_FUNDER']",False,True,1.35,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data1_loo_project_to_project_2,hybrid,project,proj_10310410,project,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'SHARED_EXPERT_OR_FUNDER']",False,True,736.18,736.18,10,0.016,1.0,1.0,0.1,0.0,0.0,0.0,0.0,0.1,0.3333333333333333,0.13565197343244778,1.0
